id,PostTitleWordsNumber,PostTitleCharsNumber,DiffNoWordsPostTitleAndKeywords,DiffNoCharsPostTitleAndKeywords,RatioNoWordsArticleDescriptionAndPostTitle,QuestionMarksNoPostTitle,RatioNoCharArticleParagraphPostTitle,RatioNoCharArticleDescriptionPostTitle,RatioNoCharArticleTitlePostTitle,RatioNoWordsArticleTitlePostTitle,RatioNoWordsPostImagePostTitle,DiffCharsPostTitlePostImage,RatioCharPostImagePostTitle,FormalWordsPostTitle,RatioNoCharArticleParagraphArticleDescription
855861513835491328,13,84,13,84,1.6153846153846154,0,0.11904761904761904,1.6666666666666667,1.119047619047619,1.0,0.0,84,0.0,11,0.07142857142857142
855859120355913735,10,63,3,2,2.0,0,0.1746031746031746,2.142857142857143,0.6825396825396826,0.7,0.14285714285714285,54,0.14285714285714285,9,0.08148148148148149
855853714514554883,15,98,7,107,1.9333333333333333,0,0.6224489795918368,1.7142857142857142,1.0,1.0,0.0,98,0.0,15,0.3630952380952381
855826536489996289,14,82,6,7,1.2857142857142858,0,0.14634146341463414,1.1951219512195121,1.0,1.0,0.0,82,0.0,13,0.12244897959183673
855805421143040000,13,87,13,87,1.9230769230769231,0,0.16091954022988506,1.7126436781609196,0.8275862068965517,0.8461538461538461,0.0,87,0.0,10,0.09395973154362416
855805974816464896,10,74,5,92,3.0,0,0.25675675675675674,2.554054054054054,0.7837837837837838,0.8,0.0,74,0.0,8,0.10052910052910052
855768948855504899,4,34,2,3,5.0,0,0.4117647058823529,3.5294117647058822,1.0,1.0,0.0,34,0.0,4,0.11666666666666667
855722914485866496,13,75,13,75,2.6153846153846154,0,0.08,2.493333333333333,1.0133333333333334,1.0,0.0,75,0.0,10,0.03208556149732621
855688771018391552,10,50,6,10,0.4,1,0.22,0.38,0.76,0.8,0.0,50,0.0,8,0.5789473684210527
855636049560838145,13,72,13,72,2.1538461538461537,0,0.2222222222222222,2.013888888888889,0.8194444444444444,0.7692307692307693,0.0,72,0.0,11,0.1103448275862069
855627125617045504,1,5,4,59,13.0,0,3.2,14.4,14.4,13.0,0.0,5,0.0,1,0.2222222222222222
855611394800091136,12,88,7,38,0.5,0,0.26136363636363635,0.32954545454545453,0.8295454545454546,0.9166666666666666,0.0,88,0.0,12,0.7931034482758621
855586961410621441,10,61,10,61,1.8,0,0.6229508196721312,1.7868852459016393,0.9508196721311475,0.9,0.0,61,0.0,10,0.3486238532110092
855567577736728576,13,80,7,9,2.4615384615384617,0,0.1125,2.4875,0.9,0.9230769230769231,0.0,80,0.0,10,0.04522613065326633
855551996534849536,11,69,5,12,2.909090909090909,0,0.4057971014492754,3.028985507246377,0.8695652173913043,0.9090909090909091,0.0,69,0.0,10,0.1339712918660287
855537080868290560,14,82,10,39,1.5714285714285714,0,0.08536585365853659,1.7926829268292683,0.7682926829268293,0.7857142857142857,0.18292682926829268,67,0.18292682926829268,14,0.047619047619047616
855533475058917376,14,77,2,50,1.5,0,0.19480519480519481,1.4155844155844155,0.7142857142857143,0.7142857142857143,0.0,77,0.0,14,0.13761467889908258
855430745875263489,8,54,5,24,3.5,0,0.2222222222222222,3.2777777777777777,1.0,1.0,0.0,54,0.0,7,0.06779661016949153
855388294158311424,9,64,2,19,1.0,0,0.328125,0.953125,0.984375,1.1111111111111112,0.0,64,0.0,9,0.3442622950819672
855239954393444353,8,65,2,15,3.625,0,0.07692307692307693,2.6769230769230767,2.0923076923076924,2.875,0.0,65,0.0,9,0.028735632183908046
855233411707023361,9,48,9,48,2.5555555555555554,0,0.25,2.8958333333333335,1.2083333333333333,1.2222222222222223,0.0,48,0.0,8,0.08633093525179857
855201890564530176,9,63,1,83,2.3333333333333335,0,0.1746031746031746,1.7936507936507937,1.0,1.0,0.0,63,0.0,9,0.09734513274336283
855167557111762945,16,75,12,36,1.625,0,0.05333333333333334,1.9733333333333334,0.5733333333333334,0.625,0.0,75,0.0,15,0.02702702702702703
855101306360528896,13,84,4,5,1.2307692307692308,0,0.2619047619047619,1.1428571428571428,1.0476190476190477,1.3076923076923077,0.0,84,0.0,11,0.22916666666666666
855092093894766592,1,7,7,110,9.0,0,2.4285714285714284,10.0,10.0,9.0,0.0,7,0.0,1,0.24285714285714285
855088786488872961,10,62,10,62,1.9,0,0.0967741935483871,1.8870967741935485,0.9354838709677419,1.0,0.0,62,0.0,10,0.05128205128205128
855074404014981121,17,92,7,54,2.3529411764705883,1,0.9565217391304348,2.4565217391304346,0.6956521739130435,0.7058823529411765,0.0,92,0.0,16,0.3893805309734513
855021999856472065,11,52,1,158,2.0,0,0.3076923076923077,2.4615384615384617,1.3269230769230769,0.9090909090909091,0.0,52,0.0,12,0.125
854925594722615297,9,65,3,36,2.7777777777777777,0,0.07692307692307693,2.6615384615384614,1.0153846153846153,1.0,0.0,65,0.0,8,0.028901734104046242
854826444048007168,8,42,8,42,-1.0,1,0.30952380952380953,-1.0,1.0,1.0,0.0,42,0.0,8,-1.0
854783887750320128,14,70,10,31,0.8571428571428571,0,0.4142857142857143,0.9,1.0,1.0,0.12857142857142856,61,0.12857142857142856,12,0.4603174603174603
854740081697009665,4,14,0,38,10.5,0,1.5,19.714285714285715,3.0714285714285716,1.75,0.0,14,0.0,4,0.07608695652173914
854710471387222016,14,76,10,52,-1.0,0,0.27631578947368424,-1.0,1.0657894736842106,1.0714285714285714,0.0,76,0.0,13,-1.0
854727557610078208,18,100,8,14,1.9444444444444444,3,0.67,1.95,0.66,0.6111111111111112,0.0,100,0.0,16,0.3435897435897436
854708040058253312,9,55,0,58,2.111111111111111,0,0.4727272727272727,2.5454545454545454,1.4727272727272727,1.4444444444444444,0.0,55,0.0,6,0.18571428571428572
854668435707580416,11,71,6,27,1.1818181818181819,1,0.19718309859154928,1.056338028169014,1.3661971830985915,1.6363636363636365,0.0,71,0.0,10,0.18666666666666668
854595534182633472,7,46,7,46,3.2857142857142856,0,0.5217391304347826,2.9565217391304346,0.41304347826086957,0.42857142857142855,0.0,46,0.0,7,0.17647058823529413
854578110477422592,7,49,7,49,2.4285714285714284,0,0.2653061224489796,2.142857142857143,1.0204081632653061,1.0,0.0,49,0.0,5,0.12380952380952381
854462134935334913,8,49,8,49,5.5,0,0.08163265306122448,5.857142857142857,1.0,1.0,0.04081632653061224,47,0.04081632653061224,5,0.013937282229965157
854454551814041603,11,67,11,67,2.0,0,0.16417910447761194,1.7611940298507462,1.0149253731343284,1.0,0.0,67,0.0,10,0.09322033898305085
854432733204008961,6,43,6,43,3.0,0,0.46511627906976744,2.0232558139534884,1.0,1.0,0.0,43,0.0,6,0.22988505747126436
854386574372605954,16,89,15,84,0.6875,0,0.25842696629213485,0.7528089887640449,0.3595505617977528,0.3125,0.0,89,0.0,15,0.34328358208955223
854364911111200771,8,48,8,48,0.875,0,0.0625,0.9791666666666666,1.125,0.875,0.041666666666666664,46,0.041666666666666664,7,0.06382978723404255
854354955880341504,13,76,13,76,1.8461538461538463,0,0.17105263157894737,1.894736842105263,1.0,1.0,0.0,76,0.0,12,0.09027777777777778
854323117145108480,13,68,11,55,2.1538461538461537,0,0.04411764705882353,2.6323529411764706,0.8676470588235294,0.7692307692307693,1.0147058823529411,1,1.0147058823529411,14,0.01675977653631285
854320649548029952,12,78,12,78,2.0,0,0.41025641025641024,2.0,0.9871794871794872,1.0,0.0,78,0.0,10,0.20512820512820512
854315402658185216,9,53,0,45,1.0,0,0.3018867924528302,0.9811320754716981,1.0,1.0,0.0,53,0.0,8,0.3076923076923077
854258222852694016,12,49,12,49,1.75,0,0.061224489795918366,1.9591836734693877,1.0,1.0,0.0,49,0.0,13,0.03125
854245565571444736,13,70,9,17,1.3076923076923077,0,0.11428571428571428,1.4714285714285715,1.0714285714285714,1.0769230769230769,0.07142857142857142,65,0.07142857142857142,12,0.07766990291262135
854204556510724099,13,81,13,81,1.5384615384615385,0,0.1728395061728395,1.4444444444444444,0.7654320987654321,0.6923076923076923,0.0,81,0.0,13,0.11965811965811966
854193787442274304,11,66,0,113,2.4545454545454546,0,0.3787878787878788,2.272727272727273,1.0909090909090908,1.0909090909090908,0.0,66,0.0,11,0.16666666666666666
854180882311254016,13,80,13,80,2.0,0,0.1125,1.9375,0.875,0.9230769230769231,0.0,80,0.0,12,0.05806451612903226
854145853522681857,11,62,6,21,3.5454545454545454,0,0.11290322580645161,3.225806451612903,2.403225806451613,2.1818181818181817,0.0,62,0.0,11,0.035
854119091048677376,20,102,11,15,0.9,0,0.3137254901960784,1.196078431372549,0.7352941176470589,0.6,0.0,102,0.0,20,0.26229508196721313
854099741487108096,-1,-1,5,42,-13.0,0,-1.0,-1.0,-1.0,-1.0,-0.0,1,0.0,0,0.21739130434782608
854085366801936389,11,76,11,76,1.4545454545454546,0,0.23684210526315788,1.5263157894736843,0.9868421052631579,1.0,0.0,76,0.0,8,0.15517241379310345
854071736991657985,18,110,7,22,1.2222222222222223,0,0.01818181818181818,1.4,0.4909090909090909,0.3888888888888889,0.0,110,0.0,17,0.012987012987012988
853989557028753410,11,68,3,10,0.9090909090909091,0,0.20588235294117646,1.1029411764705883,1.0,1.0,0.0,68,0.0,9,0.18666666666666668
854053843847565312,17,100,9,28,4.0588235294117645,0,0.11,3.97,1.22,1.2352941176470589,0.0,100,0.0,15,0.027707808564231738
853991065560526848,8,48,6,35,1.625,0,0.14583333333333334,2.0625,1.1666666666666667,1.375,1.4791666666666667,23,1.4791666666666667,8,0.0707070707070707
853978938141540352,8,49,2,80,2.75,0,0.2653061224489796,3.0408163265306123,1.2244897959183674,1.0,0.0,49,0.0,6,0.087248322147651
853977510366912512,12,88,5,11,0.6666666666666666,0,0.09090909090909091,0.5227272727272727,1.0,1.0,0.03409090909090909,85,0.03409090909090909,10,0.17391304347826086
853966522611621888,8,58,8,58,1.25,0,0.1896551724137931,1.2758620689655173,0.9827586206896551,1.0,0.0,58,0.0,7,0.14864864864864866
853854688214515712,10,87,8,64,0.4,0,0.14942528735632185,0.3563218390804598,1.0229885057471264,1.5,0.0,87,0.0,6,0.41935483870967744
853842962966622209,8,40,8,40,2.75,0,0.475,3.15,1.0,1.0,0.0,40,0.0,7,0.15079365079365079
853839472940724225,11,62,3,40,1.4545454545454546,0,0.14516129032258066,1.6290322580645162,1.0,1.0,0.0967741935483871,56,0.0967741935483871,10,0.0891089108910891
853838257066582017,9,58,11,250,1.0,0,0.39655172413793105,1.0,1.0172413793103448,1.0,0.017241379310344827,57,0.017241379310344827,9,0.39655172413793105
853749363167842304,13,78,9,20,2.3846153846153846,0,0.14102564102564102,2.6538461538461537,0.7692307692307693,0.8461538461538461,0.0,78,0.0,13,0.05314009661835749
853713051576664066,10,71,10,71,1.2,0,0.07042253521126761,1.1408450704225352,0.9859154929577465,1.1,0.0,71,0.0,7,0.06172839506172839
853699983979159553,11,86,3,24,2.5454545454545454,0,0.11627906976744186,2.058139534883721,0.8837209302325582,0.9090909090909091,0.0,86,0.0,11,0.05649717514124294
853631599430291456,17,87,17,87,1.3529411764705883,0,0.3793103448275862,1.4827586206896552,0.632183908045977,0.7647058823529411,0.13793103448275862,75,0.13793103448275862,17,0.2558139534883721
853610333088477187,1,3,9,145,21.0,0,7.333333333333333,41.666666666666664,16.666666666666668,8.0,0.0,3,0.0,1,0.176
853596793959059460,1,3,10,104,21.0,0,11.333333333333334,43.666666666666664,27.0,14.0,0.0,3,0.0,1,0.2595419847328244
853587140017610752,9,63,9,63,1.5555555555555556,0,0.09523809523809523,1.507936507936508,1.0,1.0,0.0,63,0.0,8,0.06315789473684211
853570323186417666,1,3,3,61,20.0,1,6.666666666666667,49.666666666666664,24.0,8.0,0.0,3,0.0,1,0.1342281879194631
853496467457290240,11,70,3,11,2.272727272727273,0,0.24285714285714285,1.8428571428571427,1.0,1.0,0.0,70,0.0,12,0.13178294573643412
853437292379336709,11,75,11,75,1.5454545454545454,0,0.14666666666666667,1.6533333333333333,0.8933333333333333,1.1818181818181819,0.0,75,0.0,6,0.08870967741935484
853376891834818560,15,85,15,85,1.6666666666666667,0,0.058823529411764705,1.6588235294117648,1.1058823529411765,1.0,0.0,85,0.0,13,0.03546099290780142
853367377873981440,13,72,2,94,2.1538461538461537,0,0.3055555555555556,2.513888888888889,0.8333333333333334,0.7692307692307693,0.0,72,0.0,12,0.12154696132596685
853365589619986433,11,80,11,80,0.9090909090909091,0,0.2375,1.1125,0.95,0.9090909090909091,0.0,80,0.0,10,0.21348314606741572
853365074307813376,4,24,0,12,0.75,1,0.4166666666666667,0.875,1.3333333333333333,1.5,0.0,24,0.0,4,0.47619047619047616
853350337947848704,11,73,6,13,1.0,0,0.1643835616438356,0.9178082191780822,1.0,1.0,0.0,73,0.0,11,0.1791044776119403
853342347869863936,13,83,7,27,2.230769230769231,0,0.25301204819277107,1.891566265060241,0.7590361445783133,0.7692307692307693,0.0,83,0.0,9,0.1337579617834395
853311969100795905,17,92,13,61,2.0588235294117645,0,0.11956521739130435,2.1630434782608696,1.0,1.0,0.0,92,0.0,17,0.05527638190954774
853222131840286721,14,82,10,28,0.5,0,0.2073170731707317,0.7195121951219512,0.7195121951219512,0.5,0.0,82,0.0,13,0.288135593220339
853219659444887552,19,109,11,24,4.105263157894737,0,0.1559633027522936,4.174311926605505,1.0,1.0,0.0,109,0.0,16,0.03736263736263736
853204181905276928,10,51,5,4,4.7,0,0.21568627450980393,5.529411764705882,1.9607843137254901,1.8,0.0,51,0.0,9,0.03900709219858156
852958941566746625,11,61,11,61,-1.0,0,0.9508196721311475,-1.0,1.0,1.0,0.0,61,0.0,11,-1.0
853139190447579136,13,70,6,30,1.1538461538461537,0,0.44285714285714284,1.2142857142857142,1.0,1.0,0.0,70,0.0,13,0.36470588235294116
853122239440580608,5,32,3,30,3.4,0,2.0,3.1875,1.03125,1.0,0.46875,17,0.46875,4,0.6274509803921569
853107892739870720,10,57,10,57,1.7,0,0.5263157894736842,1.719298245614035,1.0,1.0,0.0,57,0.0,8,0.30612244897959184
853069145344270337,15,108,12,84,1.7333333333333334,0,0.19444444444444445,1.6018518518518519,1.0,1.0,0.0,108,0.0,16,0.12138728323699421
853063743084924928,13,86,6,47,1.9230769230769231,0,0.36046511627906974,1.686046511627907,0.9186046511627907,0.8461538461538461,0.0,86,0.0,11,0.21379310344827587
853029173274836996,11,78,11,78,1.0909090909090908,0,0.08974358974358974,1.1923076923076923,0.9871794871794872,1.0,0.0,78,0.0,10,0.07526881720430108
853026584273580034,8,50,8,50,-1.0,1,0.14,-1.0,0.96,1.0,0.0,50,0.0,7,-1.0
853004976913829888,15,83,15,83,1.2,0,0.20481927710843373,1.4578313253012047,0.9879518072289156,1.0,0.060240963855421686,78,0.060240963855421686,12,0.14049586776859505
852959686727000065,13,91,5,34,2.3076923076923075,0,0.3076923076923077,1.934065934065934,1.3846153846153846,1.3076923076923077,0.0,91,0.0,12,0.1590909090909091
852944030044491776,13,73,11,47,1.6923076923076923,0,0.136986301369863,1.9726027397260273,1.0,1.0,0.0,73,0.0,9,0.06944444444444445
852874724585734144,16,75,6,46,1.375,0,0.48,2.08,1.0,1.0,0.0,75,0.0,14,0.23076923076923078
852865537621340161,12,64,12,64,0.8333333333333334,0,0.953125,0.734375,0.828125,0.5833333333333334,0.0,64,0.0,11,1.297872340425532
852842623706349568,13,90,8,43,1.6923076923076923,0,0.17777777777777778,1.2777777777777777,1.0,1.0,0.0,90,0.0,11,0.1391304347826087
852822676179517441,13,91,5,34,2.3076923076923075,0,0.2967032967032967,1.934065934065934,1.3846153846153846,1.3076923076923077,0.0,91,0.0,12,0.1534090909090909
852804874328694785,9,64,2,22,3.5555555555555554,0,0.25,3.359375,1.0,1.0,0.0,64,0.0,9,0.07441860465116279
852722230400241667,9,72,4,9,4.444444444444445,0,3.263888888888889,3.0833333333333335,0.7083333333333334,0.8888888888888888,0.0,72,0.0,8,1.0585585585585586
852687921215700992,8,39,2,33,4.25,0,0.41025641025641024,4.641025641025641,1.2307692307692308,1.0,0.0,39,0.0,6,0.08839779005524862
852663250063728640,9,55,9,55,-1.0,0,1.1636363636363636,-1.0,1.0,1.0,0.0,55,0.0,9,-1.0
852631964460826625,17,78,12,19,1.1764705882352942,1,0.05128205128205128,1.1923076923076923,0.5,0.47058823529411764,0.0,78,0.0,14,0.043010752688172046
852607575183032320,13,74,13,74,3.5384615384615383,0,0.20270270270270271,3.8378378378378377,0.8108108108108109,0.8461538461538461,0.0,74,0.0,13,0.0528169014084507
852587125895725057,10,58,10,58,1.8,0,0.13793103448275862,1.4827586206896552,1.0,1.0,0.7068965517241379,17,0.7068965517241379,10,0.09302325581395349
852554765435363329,12,59,12,59,1.3333333333333333,0,0.7457627118644068,1.6610169491525424,1.0,1.0,0.0,59,0.0,12,0.4489795918367347
852536119195451393,19,110,9,5,0.8421052631578947,0,0.01818181818181818,0.7272727272727273,0.2545454545454545,0.21052631578947367,0.0,110,0.0,18,0.025
852501662342291456,12,84,12,84,1.9166666666666667,0,0.2857142857142857,1.869047619047619,0.8571428571428571,0.9166666666666666,0.0,84,0.0,12,0.15286624203821655
852434337597444096,10,71,4,10,1.9,0,0.3380281690140845,1.6338028169014085,1.0,1.0,0.0,71,0.0,8,0.20689655172413793
852377320841256960,7,45,7,45,7.857142857142857,0,1.0,6.8,2.6666666666666665,2.7142857142857144,0.0,45,0.0,5,0.14705882352941177
852311423782973441,3,20,3,20,6.0,0,1.6,4.9,2.85,3.0,0.0,20,0.0,1,0.32653061224489793
852292752373157889,13,89,1,46,2.076923076923077,0,0.07865168539325842,2.033707865168539,2.1797752808988764,2.3846153846153846,0.0,89,0.0,12,0.03867403314917127
852282448868249601,13,78,5,50,0.5384615384615384,0,0.23076923076923078,0.6538461538461539,0.9102564102564102,0.8461538461538461,0.0,78,0.0,12,0.35294117647058826
852266324172648448,14,82,7,10,1.2857142857142858,0,0.1951219512195122,1.353658536585366,0.6951219512195121,0.5714285714285714,0.0,82,0.0,13,0.14414414414414414
852259418918006784,13,80,2,114,0.6923076923076923,0,0.5625,0.7875,0.9375,1.0769230769230769,0.0,80,0.0,12,0.7142857142857143
852212108301348868,12,70,7,3,1.25,0,0.14285714285714285,1.3857142857142857,0.8857142857142857,0.9166666666666666,0.0,70,0.0,12,0.10309278350515463
852197167649390592,12,82,42,602,2.3333333333333335,0,0.036585365853658534,2.4878048780487805,0.9634146341463414,1.1666666666666667,0.0,82,0.0,12,0.014705882352941176
852190031523590146,14,74,14,74,1.2142857142857142,0,0.14864864864864866,1.4054054054054055,0.7027027027027027,0.7857142857142857,0.0,74,0.0,14,0.10576923076923077
852171608085102592,11,71,11,71,2.4545454545454546,0,0.39436619718309857,1.971830985915493,1.0,1.0,0.0,71,0.0,10,0.2
852164401650118656,8,53,8,53,1.875,0,0.39622641509433965,1.8867924528301887,0.3584905660377358,0.375,0.0,53,0.0,8,0.21
852142793124433920,3,15,1,35,6.0,0,1.2,8.266666666666667,2.8,2.0,0.0,15,0.0,2,0.14516129032258066
852046125712326656,12,68,12,68,3.5,0,0.2647058823529412,3.8823529411764706,1.0,1.0,0.0,68,0.0,11,0.06818181818181818
851986481484845057,8,41,8,41,-1.0,1,0.5853658536585366,-1.0,1.0,1.0,0.0,41,0.0,8,-1.0
851953261020053505,12,80,12,80,3.0,0,0.325,2.725,1.0,1.0,0.0,80,0.0,12,0.11926605504587157
851917825811808263,10,72,10,72,5.3,0,0.3194444444444444,4.597222222222222,1.0972222222222223,1.4,0.0,72,0.0,9,0.06948640483383686
851881539508076545,10,71,5,175,4.9,0,0.028169014084507043,4.197183098591549,0.5633802816901409,0.7,0.056338028169014086,67,0.056338028169014086,9,0.006711409395973154
851844901339877376,20,114,12,39,0.7,0,0.043859649122807015,0.6140350877192983,0.5175438596491229,0.55,0.0,114,0.0,19,0.07142857142857142
851838552828784641,9,46,2,7,3.6666666666666665,0,0.8043478260869565,4.195652173913044,3.9565217391304346,3.888888888888889,0.0,46,0.0,7,0.19170984455958548
851775176379387904,11,60,11,60,-1.0,0,0.38333333333333336,-1.0,1.0,1.0,1.8,48,1.8,11,-1.0
851790900732846084,11,71,3,11,1.1818181818181819,0,0.19718309859154928,0.971830985915493,1.0,1.0,0.0,71,0.0,12,0.2028985507246377
851682518520561664,10,54,3,56,2.7,1,0.5,3.240740740740741,1.1851851851851851,1.1,0.0,54,0.0,8,0.15428571428571428
851736589264986112,18,111,13,60,1.5,0,0.13513513513513514,1.4504504504504505,1.072072072072072,1.0555555555555556,0.0,111,0.0,21,0.09316770186335403
851734788117590016,11,60,5,18,2.1818181818181817,0,0.26666666666666666,2.05,1.0,1.0,0.0,60,0.0,12,0.13008130081300814
851703887476215808,11,61,9,48,0.8181818181818182,0,0.2459016393442623,0.9016393442622951,1.0,0.9090909090909091,0.9508196721311475,3,0.9508196721311475,11,0.2727272727272727
851699147845632002,10,53,7,18,2.7,0,0.24528301886792453,3.490566037735849,1.0,1.0,0.0,53,0.0,9,0.07027027027027027
851698089576591360,11,68,11,68,2.1818181818181817,0,0.7794117647058824,2.088235294117647,1.2941176470588236,1.3636363636363635,0.0,68,0.0,11,0.3732394366197183
851620025962086401,10,69,10,69,2.0,0,0.21739130434782608,1.7536231884057971,1.0144927536231885,1.0,0.0,69,0.0,10,0.12396694214876033
851616652898729984,-1,-1,8,78,-18.0,0,-1.0,-1.0,-1.0,-1.0,-0.0,1,0.0,0,0.21138211382113822
851606833600933889,10,71,8,49,2.6,0,0.30985915492957744,2.1549295774647885,1.3380281690140845,1.4,0.0,71,0.0,8,0.1437908496732026
851569233603338241,9,69,5,12,2.0,0,0.3188405797101449,1.6956521739130435,0.7391304347826086,0.7777777777777778,0.30434782608695654,48,0.30434782608695654,6,0.18803418803418803
851560277606776833,16,81,11,26,2.5625,0,0.08641975308641975,3.1358024691358026,0.9753086419753086,0.9375,0.0,81,0.0,14,0.027559055118110236
851552123376586752,13,66,6,29,2.230769230769231,0,0.5303030303030303,2.6363636363636362,0.6818181818181818,0.6153846153846154,0.0,66,0.0,13,0.20114942528735633
851524510297849856,18,105,15,81,0.9444444444444444,0,0.2571428571428571,0.9333333333333333,0.8095238095238095,0.5555555555555556,0.0,105,0.0,16,0.2755102040816326
851504619838623744,14,84,11,53,2.142857142857143,0,0.08333333333333333,2.2261904761904763,0.8214285714285714,0.8571428571428571,0.0,84,0.0,12,0.0374331550802139
851493419759357952,-1,-1,12,127,-15.0,0,-1.0,-1.0,-1.0,-1.0,-0.0,1,0.0,0,0.20987654320987653
851475739677532160,17,92,17,92,1.4705882352941178,0,0.15217391304347827,1.7282608695652173,1.0,1.0,0.0,92,0.0,15,0.0880503144654088
851459399096860672,13,91,11,77,0.9230769230769231,0,0.2857142857142857,0.7582417582417582,0.7692307692307693,0.8461538461538461,0.0,91,0.0,13,0.37681159420289856
851452975235125248,16,89,6,47,0.9375,0,1.4719101123595506,1.1348314606741574,1.1685393258426966,1.1875,0.0,89,0.0,15,1.297029702970297
851437229180428290,7,51,7,51,2.0,0,0.0392156862745098,1.9019607843137254,1.0,1.0,0.0,51,0.0,7,0.020618556701030927
851413727039569921,9,72,2,17,1.3333333333333333,0,0.4861111111111111,0.8611111111111112,1.0,1.0,0.0,72,0.0,8,0.5645161290322581
851387888201814017,9,56,0,55,7.777777777777778,0,0.23214285714285715,7.714285714285714,1.75,1.5555555555555556,0.0,56,0.0,8,0.03009259259259259
851386787931070465,19,108,18,99,1.0526315789473684,0,0.23148148148148148,1.0462962962962963,0.3425925925925926,0.2631578947368421,0.0,108,0.0,20,0.22123893805309736
851368336721985536,13,72,10,21,1.0769230769230769,0,0.09722222222222222,0.9444444444444444,0.875,0.7692307692307693,0.0,72,0.0,12,0.10294117647058823
851361161157246976,4,41,1,18,5.25,0,0.34146341463414637,3.1219512195121952,2.024390243902439,3.25,0.0,41,0.0,2,0.109375
851351308372254720,16,110,11,65,1.5,0,0.20909090909090908,1.5,1.6454545454545455,1.75,0.0,110,0.0,13,0.1393939393939394
851314962291187712,13,69,5,20,2.3076923076923075,0,0.36231884057971014,2.63768115942029,1.8985507246376812,1.4615384615384615,0.0,69,0.0,10,0.13736263736263737
851135640964083714,15,84,8,28,0.13333333333333333,0,0.20238095238095238,0.19047619047619047,1.0595238095238095,0.9333333333333333,0.0,84,0.0,13,1.0625
851117647391600640,14,76,8,2,2.0,0,0.17105263157894737,2.3552631578947367,0.9736842105263158,0.8571428571428571,0.0,76,0.0,13,0.07262569832402235
851116246116352001,10,69,1,56,2.4,0,0.17391304347826086,1.7391304347826086,1.2028985507246377,1.4,0.0,69,0.0,8,0.1
851102433388441600,11,73,11,73,0.8181818181818182,0,0.0410958904109589,0.8493150684931506,0.863013698630137,0.8181818181818182,0.0,73,0.0,9,0.04838709677419355
851082296971153408,13,83,13,83,2.6923076923076925,0,0.2289156626506024,2.4457831325301207,0.5783132530120482,0.6923076923076923,0.0,83,0.0,13,0.09359605911330049
851064659977359360,18,108,16,86,0.4444444444444444,0,0.12962962962962962,0.46296296296296297,0.6944444444444444,0.6111111111111112,0.0,108,0.0,18,0.28
851062090110513157,13,71,7,1,1.1538461538461537,0,0.15492957746478872,1.408450704225352,0.30985915492957744,0.15384615384615385,0.028169014084507043,69,0.028169014084507043,12,0.11
850436345990270976,11,66,11,66,-1.0,0,0.10606060606060606,-1.0,1.0,1.0,0.13636363636363635,57,0.13636363636363635,10,-1.0
850909649020780548,8,46,2,109,2.625,0,0.43478260869565216,2.239130434782609,1.0,1.0,0.0,46,0.0,6,0.1941747572815534
850854564756639744,11,68,1,65,1.9090909090909092,0,0.2647058823529412,1.9411764705882353,1.0,1.0,0.0,68,0.0,11,0.13636363636363635
850840682524811264,13,89,0,43,2.8461538461538463,0,0.06741573033707865,2.5280898876404496,2.202247191011236,2.3846153846153846,0.0,89,0.0,12,0.02666666666666667
850821572965179393,10,67,2,3,2.7,0,0.5074626865671642,2.5671641791044775,1.0,1.0,0.0,67,0.0,7,0.19767441860465115
850811774844776448,-1,-1,6,70,-11.0,0,-1.0,-1.0,-1.0,-1.0,-0.0,1,0.0,0,0.3132530120481928
850785165047726083,11,74,11,74,1.0909090909090908,0,0.16216216216216217,0.972972972972973,0.9594594594594594,0.9090909090909091,0.0,74,0.0,11,0.16666666666666666
850783876314259459,10,65,6,21,1.2,0,1.0615384615384615,0.9692307692307692,0.8615384615384616,0.9,0.0,65,0.0,8,1.0952380952380953
850779460727177217,16,92,16,92,1.125,0,0.05434782608695652,1.1956521739130435,0.967391304347826,0.8125,0.0,92,0.0,15,0.045454545454545456
850765237666148352,18,112,12,62,1.1666666666666667,0,0.09821428571428571,1.0267857142857142,1.0267857142857142,1.0555555555555556,0.0,112,0.0,16,0.09565217391304348
850747817794686977,7,42,7,42,-1.0,0,0.07142857142857142,-1.0,0.6666666666666666,0.5714285714285714,0.0,42,0.0,6,-1.0
850745947621642241,12,84,7,33,2.0,0,0.13095238095238096,1.6785714285714286,0.75,0.8333333333333334,0.0,84,0.0,9,0.07801418439716312
850735261306814464,15,91,15,91,1.1333333333333333,0,0.08791208791208792,1.3956043956043955,0.989010989010989,1.0,0.0,91,0.0,17,0.06299212598425197
850713141075996672,13,74,6,13,1.2307692307692308,0,1.445945945945946,1.3783783783783783,1.0,1.0,0.0,74,0.0,12,1.0490196078431373
850651481363632128,16,82,14,81,4.0625,0,0.34146341463414637,4.329268292682927,1.1097560975609757,1.125,0.0,82,0.0,16,0.07887323943661972
850463475772116993,15,92,8,45,2.066666666666667,0,0.11956521739130435,2.010869565217391,1.1521739130434783,1.2,0.6413043478260869,33,0.6413043478260869,14,0.05945945945945946
850443523904098305,13,90,9,58,2.0,0,0.4111111111111111,1.6777777777777778,1.0222222222222221,1.0769230769230769,0.0,90,0.0,11,0.24503311258278146
